noise,seed,method,method_param,n_states,ari_coarse,ari_fine,ari_joint,test_logloss,unifilarity,branch_entropy,elapsed_s
0.08,0,prism_predictive,0.35,7,0.06766006538568578,0.05929302428794764,0.07114534379113108,1.6068199010138282,0.7898641326998416,0.7091772067160113,0.10614854469895363
0.08,0,prism_predictive,0.38,4,0.018363995993075467,0.026419561285159647,0.03127284056607784,1.652749390303198,0.8367925314661998,0.5054454269393172,0.10578631516546011
0.08,0,history_kmeans,3.0,3,1.2325610119706227e-05,0.342860365883006,0.12111904859662807,1.686026491146202,0.9999999999999999,0.0,0.11691298708319664
0.08,0,history_kmeans,6.0,6,0.009469723081076464,0.06550863097909894,0.1880930436994846,1.5741171199772432,0.4372343085771443,1.8574227465859239,0.1337671959772706
0.08,0,history_kmeans,9.0,9,0.02349862169964165,0.25516019021153447,0.23163795965351364,1.6022450726102426,0.7984496124031008,0.6875981162046486,0.13678518310189247
0.08,0,history_kmeans,12.0,12,0.016601238138153004,0.4397978428184458,0.2746902099723874,1.618737775105137,1.0,0.0,0.17665773909538984
0.08,0,history_kmeans,18.0,18,0.05078872763044987,0.1640041508888897,0.29446814643842134,1.541410806163722,0.810369258981412,0.6460565766533726,0.2338430555537343
0.08,1,prism_predictive,0.22,35,0.05589122432081962,0.15835855882936964,0.30903682453137465,1.4953855525821083,0.9999999999999997,0.0,0.10962997563183308
0.08,1,prism_predictive,0.25,32,0.057033266701915365,0.16444346556010767,0.31394953698478106,1.49669761770808,0.9895807285154619,0.03268163724475089,0.10506909340620041
0.08,1,prism_predictive,0.28,23,0.06021637929036079,0.17924724961664076,0.3166355301727232,1.5061532484080518,0.924731182795699,0.205912754762904,0.10509963519871235
0.08,1,prism_predictive,0.3,18,0.06041337481690034,0.1947290991428068,0.29684825808341053,1.5259952923766609,0.8970575977327668,0.3152959222615726,0.10778559278696775
0.08,1,prism_predictive,0.32,14,0.0557605408717358,0.2346657508140566,0.27135702670244727,1.546302301040088,0.9099358172876553,0.3009656326671962,0.10942737944424152
0.08,1,prism_predictive,0.35,6,0.04679885221113122,0.24096869567911355,0.1626507341465525,1.6260778166103487,0.8682587313495042,0.3405467256054869,0.10756770614534616
0.08,1,prism_predictive,0.38,1,0.0,0.0,0.0,1.7230653405130787,0.9999999999999999,0.0,0.10399608314037323
0.08,1,history_kmeans,3.0,3,-3.651542831074849e-05,0.023710676783487483,0.07879374706210254,1.6615181003875479,0.5831874635325498,1.2912177199296446,0.10940421000123024
0.08,1,history_kmeans,6.0,6,0.01936178113140914,0.3109356331713899,0.20447904745021406,1.64055821425532,0.9079353171626241,0.2655845227271525,0.13360565062612295
0.08,1,history_kmeans,9.0,9,0.016646532444035106,0.10883228099998588,0.19510923651380366,1.5971870550682696,0.6026089855797282,1.3015170598262378,0.15366275142878294
0.08,1,history_kmeans,12.0,12,0.04116125289590521,0.27258502636099324,0.2789097461541145,1.569913754538986,0.9247728598816374,0.22772831517301115,0.2264755917713046
0.08,1,history_kmeans,18.0,18,0.054077178728751125,0.18638812641520908,0.2915100324421932,1.530543546653665,0.9118529632408106,0.28013969981226255,0.33874779380857944
0.08,2,prism_predictive,0.22,35,0.05850157082798537,0.16260719888240735,0.3191283261348896,1.4942512145435145,0.9999999999999994,0.0,0.10708182118833065
0.08,2,prism_predictive,0.25,32,0.05973870229700656,0.17059215311517842,0.32438749413347606,1.4966445733460683,0.9917896140701837,0.01949402860880972,0.1056659510359168
0.08,2,prism_predictive,0.28,24,0.0635688478873247,0.18765554209350485,0.33423951741961166,1.4985022262844008,0.9380261732099688,0.19066598430178602,0.10554018802940845
0.08,2,prism_predictive,0.3,21,0.0777328064954423,0.17382186667906765,0.29426449759563905,1.5112645108239646,0.9096857547720258,0.26549275505555603,0.10506925359368324
0.08,2,prism_predictive,0.32,18,0.0798187256155747,0.1914244872182615,0.3026716409299507,1.5171504353439025,0.9250645994832037,0.21258017672759724,0.10580307617783546
0.08,2,prism_predictive,0.35,7,0.04002206712214815,0.25284298983119563,0.18209437708025414,1.6116644395063235,0.8549220638492958,0.34868379055122317,0.10549894627183676
0.08,2,prism_predictive,0.38,3,0.02051795919204225,0.015252225155084082,0.014097991723933263,1.6808760970169194,0.9245644744519463,0.26614684721724674,0.10376911703497171
0.08,2,history_kmeans,3.0,3,0.007723128979222759,0.15576618260997693,0.07411061656686242,1.6701555675246003,0.8372926564974577,0.479230077643104,0.10862007830291986
0.08,2,history_kmeans,6.0,6,0.02676161613824441,0.27573810602483406,0.19937208921650695,1.6337917219431728,0.8069517379344836,0.5962829930590723,0.12970116827636957
0.08,2,history_kmeans,9.0,9,0.03202627202316338,0.25021827800138663,0.20252811633172704,1.6050074178867988,0.8616320746853378,0.5171790572607261,0.13578504417091608
0.08,2,history_kmeans,12.0,12,0.025751370574897837,0.36645363710653406,0.2680120587308126,1.6145014176094676,0.9903309160623487,0.022692099979244696,0.17172600515186787
